"freq","group"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.986621,"HF_in_Deserts"
1,"HF_in_Deserts"
0.994609,"HF_in_Deserts"
0.951478,"HF_in_Deserts"
0.991214,"HF_in_Deserts"
0.997204,"HF_in_Deserts"
0.978035,"HF_in_Deserts"
0.991214,"HF_in_Deserts"
0.977236,"HF_in_Deserts"
0.977236,"HF_in_Deserts"
0.977236,"HF_in_Deserts"
0.977236,"HF_in_Deserts"
0.985024,"HF_in_Deserts"
0.984824,"HF_in_Deserts"
0.984824,"HF_in_Deserts"
0.985224,"HF_in_Deserts"
0.985224,"HF_in_Deserts"
0.985024,"HF_in_Deserts"
0.973442,"HF_in_Deserts"
0.998403,"HF_in_Deserts"
1,"HF_in_Deserts"
0.998403,"HF_in_Deserts"
0.976837,"HF_in_Deserts"
0.989816,"HF_in_Deserts"
1,"HF_in_Deserts"
0.994209,"HF_in_Deserts"
0.986222,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.951877,"HF_in_Deserts"
1,"HF_in_Deserts"
0.995208,"HF_in_Deserts"
0.985623,"HF_in_Deserts"
1,"HF_in_Deserts"
0.994209,"HF_in_Deserts"
1,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.998802,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.998003,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.998802,"HF_in_Deserts"
0.997204,"HF_in_Deserts"
0.998602,"HF_in_Deserts"
0.984225,"HF_in_Deserts"
1,"HF_in_Deserts"
0.998602,"HF_in_Deserts"
0.943291,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.985623,"HF_in_Deserts"
0.985423,"HF_in_Deserts"
0.985623,"HF_in_Deserts"
0.985224,"HF_in_Deserts"
1,"HF_in_Deserts"
0.98722,"HF_in_Deserts"
0.98722,"HF_in_Deserts"
0.980431,"HF_in_Deserts"
0.980431,"HF_in_Deserts"
0.980431,"HF_in_Deserts"
0.980431,"HF_in_Deserts"
0.980431,"HF_in_Deserts"
0.980431,"HF_in_Deserts"
0.991014,"HF_in_Deserts"
0.990815,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.994808,"HF_in_Deserts"
0.979433,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991414,"HF_in_Deserts"
0.990815,"HF_in_Deserts"
0.992612,"HF_in_Deserts"
0.990615,"HF_in_Deserts"
1,"HF_in_Deserts"
0.996406,"HF_in_Deserts"
0.996406,"HF_in_Deserts"
0.997404,"HF_in_Deserts"
0.979832,"HF_in_Deserts"
1,"HF_in_Deserts"
0.994808,"HF_in_Deserts"
0.9998,"HF_in_Deserts"
0.998203,"HF_in_Deserts"
0.993211,"HF_in_Deserts"
0.99381,"HF_in_Deserts"
0.994609,"HF_in_Deserts"
0.99381,"HF_in_Deserts"
0.979433,"HF_in_Deserts"
0.986222,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.9998,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.998403,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.9998,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.998602,"HF_in_Deserts"
0.998602,"HF_in_Deserts"
1,"HF_in_Deserts"
0.989417,"HF_in_Deserts"
0.989417,"HF_in_Deserts"
0.989417,"HF_in_Deserts"
0.989417,"HF_in_Deserts"
0.989417,"HF_in_Deserts"
0.994409,"HF_in_Deserts"
0.994209,"HF_in_Deserts"
0.994409,"HF_in_Deserts"
0.994409,"HF_in_Deserts"
0.994409,"HF_in_Deserts"
0.994409,"HF_in_Deserts"
0.994409,"HF_in_Deserts"
0.988219,"HF_in_Deserts"
0.978435,"HF_in_Deserts"
0.975839,"HF_in_Deserts"
0.978634,"HF_in_Deserts"
0.978634,"HF_in_Deserts"
0.975839,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.975439,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.983626,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.990815,"HF_in_Deserts"
0.99401,"HF_in_Deserts"
0.994808,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.980831,"HF_in_Deserts"
0.980831,"HF_in_Deserts"
0.980831,"HF_in_Deserts"
0.993186,"HF_in_Deserts"
1,"HF_in_Deserts"
0.975839,"HF_in_Deserts"
0.961661,"HF_in_Deserts"
0.987021,"HF_in_Deserts"
0.987021,"HF_in_Deserts"
0.972843,"HF_in_Deserts"
0.975839,"HF_in_Deserts"
0.989617,"HF_in_Deserts"
0.974641,"HF_in_Deserts"
0.976238,"HF_in_Deserts"
0.997404,"HF_in_Deserts"
1,"HF_in_Deserts"
0.984225,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
1,"HF_in_Deserts"
0.9998,"HF_in_Deserts"
0.997804,"HF_in_Deserts"
0.995208,"HF_in_Deserts"
0.995208,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
1,"HF_in_Deserts"
0.991813,"HF_in_Deserts"
0.991813,"HF_in_Deserts"
0.991813,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991014,"HF_in_Deserts"
0.991014,"HF_in_Deserts"
0.991014,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.987819,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
1,"HF_in_Deserts"
0.953874,"HF_in_Deserts"
0.976238,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.98722,"HF_in_Deserts"
0.986222,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.988419,"HF_in_Deserts"
0.987819,"HF_in_Deserts"
0.979433,"HF_in_Deserts"
0.980831,"HF_in_Deserts"
0.992612,"HF_in_Deserts"
0.979034,"HF_in_Deserts"
1,"HF_in_Deserts"
0.993211,"HF_in_Deserts"
0.997204,"HF_in_Deserts"
0.997204,"HF_in_Deserts"
0.964856,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
0.991014,"HF_in_Deserts"
0.991214,"HF_in_Deserts"
0.995807,"HF_in_Deserts"
0.995607,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.997604,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.998802,"HF_in_Deserts"
0.998602,"HF_in_Deserts"
0.997803,"HF_in_Deserts"
0.998203,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
0.997346,"HF_in_Deserts"
1,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999992,"HF_in_Deserts"
0.999216,"HF_in_Deserts"
1,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
1,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
1,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.9998,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
1,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.994808,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.988019,"HF_in_Deserts"
0.997204,"HF_in_Deserts"
0.997204,"HF_in_Deserts"
0.998203,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999273,"HF_in_Deserts"
0.998802,"HF_in_Deserts"
0.998802,"HF_in_Deserts"
0.998802,"HF_in_Deserts"
0.998802,"HF_in_Deserts"
0.998802,"HF_in_Deserts"
0.996805,"HF_in_Deserts"
0.992812,"HF_in_Deserts"
0.997204,"HF_in_Deserts"
0.971645,"HF_in_Deserts"
0.972444,"HF_in_Deserts"
0.985224,"HF_in_Deserts"
0.978235,"HF_in_Deserts"
0.984824,"HF_in_Deserts"
1,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.997604,"HF_in_Deserts"
0.997604,"HF_in_Deserts"
0.997604,"HF_in_Deserts"
0.997604,"HF_in_Deserts"
0.997604,"HF_in_Deserts"
0.997604,"HF_in_Deserts"
0.997604,"HF_in_Deserts"
0.997604,"HF_in_Deserts"
0.997604,"HF_in_Deserts"
0.977636,"HF_in_Deserts"
0.977636,"HF_in_Deserts"
0.977436,"HF_in_Deserts"
0.977436,"HF_in_Deserts"
0.992212,"HF_in_Deserts"
0.992212,"HF_in_Deserts"
0.992212,"HF_in_Deserts"
0.992212,"HF_in_Deserts"
0.992212,"HF_in_Deserts"
0.992412,"HF_in_Deserts"
0.992212,"HF_in_Deserts"
0.992212,"HF_in_Deserts"
0.992013,"HF_in_Deserts"
0.992212,"HF_in_Deserts"
0.992013,"HF_in_Deserts"
0.992212,"HF_in_Deserts"
0.992212,"HF_in_Deserts"
0.992212,"HF_in_Deserts"
0.992212,"HF_in_Deserts"
0.992212,"HF_in_Deserts"
0.992013,"HF_in_Deserts"
0.992013,"HF_in_Deserts"
0.992013,"HF_in_Deserts"
0.992013,"HF_in_Deserts"
0.992013,"HF_in_Deserts"
0.992013,"HF_in_Deserts"
0.992013,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.997804,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991214,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.997804,"HF_in_Deserts"
0.997804,"HF_in_Deserts"
0.998802,"HF_in_Deserts"
0.997005,"HF_in_Deserts"
0.984225,"HF_in_Deserts"
0.972045,"HF_in_Deserts"
0.972244,"HF_in_Deserts"
0.976637,"HF_in_Deserts"
0.955671,"HF_in_Deserts"
0.955471,"HF_in_Deserts"
0.958067,"HF_in_Deserts"
0.958067,"HF_in_Deserts"
0.958067,"HF_in_Deserts"
0.958067,"HF_in_Deserts"
0.958067,"HF_in_Deserts"
0.961661,"HF_in_Deserts"
0.976038,"HF_in_Deserts"
0.975439,"HF_in_Deserts"
0.955871,"HF_in_Deserts"
0.95607,"HF_in_Deserts"
0.959065,"HF_in_Deserts"
0.955871,"HF_in_Deserts"
0.98103,"HF_in_Deserts"
0.955671,"HF_in_Deserts"
0.96845,"HF_in_Deserts"
0.971046,"HF_in_Deserts"
0.96226,"HF_in_Deserts"
0.965056,"HF_in_Deserts"
0.994409,"HF_in_Deserts"
0.959465,"HF_in_Deserts"
0.960663,"HF_in_Deserts"
0.998203,"HF_in_Deserts"
0.997404,"HF_in_Deserts"
0.997204,"HF_in_Deserts"
0.997604,"HF_in_Deserts"
0.997404,"HF_in_Deserts"
0.997404,"HF_in_Deserts"
0.997404,"HF_in_Deserts"
0.997404,"HF_in_Deserts"
0.997404,"HF_in_Deserts"
0.997803,"HF_in_Deserts"
0.997804,"HF_in_Deserts"
0.997804,"HF_in_Deserts"
0.997804,"HF_in_Deserts"
0.997804,"HF_in_Deserts"
0.997804,"HF_in_Deserts"
0.997804,"HF_in_Deserts"
0.972444,"HF_in_Deserts"
0.958866,"HF_in_Deserts"
0.958866,"HF_in_Deserts"
0.958866,"HF_in_Deserts"
0.958866,"HF_in_Deserts"
0.958866,"HF_in_Deserts"
0.958866,"HF_in_Deserts"
0.958666,"HF_in_Deserts"
0.958866,"HF_in_Deserts"
0.958866,"HF_in_Deserts"
0.996805,"HF_in_Deserts"
0.996605,"HF_in_Deserts"
0.996805,"HF_in_Deserts"
0.996805,"HF_in_Deserts"
0.996605,"HF_in_Deserts"
0.996805,"HF_in_Deserts"
0.996805,"HF_in_Deserts"
0.996805,"HF_in_Deserts"
0.996805,"HF_in_Deserts"
0.985224,"HF_in_Deserts"
0.946685,"HF_in_Deserts"
0.994609,"HF_in_Deserts"
0.990615,"HF_in_Deserts"
0.990615,"HF_in_Deserts"
0.990415,"HF_in_Deserts"
0.990415,"HF_in_Deserts"
0.985423,"HF_in_Deserts"
0.948482,"HF_in_Deserts"
0.990216,"HF_in_Deserts"
0.990216,"HF_in_Deserts"
0.948283,"HF_in_Deserts"
0.948882,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.994808,"HF_in_Deserts"
0.994808,"HF_in_Deserts"
0.98143,"HF_in_Deserts"
0.978834,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.988818,"HF_in_Deserts"
0.978035,"HF_in_Deserts"
0.978035,"HF_in_Deserts"
0.977835,"HF_in_Deserts"
0.978035,"HF_in_Deserts"
0.978435,"HF_in_Deserts"
0.977835,"HF_in_Deserts"
0.98722,"HF_in_Deserts"
1,"HF_in_Deserts"
0.987021,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.98722,"HF_in_Deserts"
0.98722,"HF_in_Deserts"
0.98722,"HF_in_Deserts"
0.999601,"HF_in_Deserts"
0.988419,"HF_in_Deserts"
0.988818,"HF_in_Deserts"
0.988818,"HF_in_Deserts"
0.988818,"HF_in_Deserts"
0.973043,"HF_in_Deserts"
0.973243,"HF_in_Deserts"
0.993411,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.98123,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.99381,"HF_in_Deserts"
0.997005,"HF_in_Deserts"
0.997005,"HF_in_Deserts"
0.997005,"HF_in_Deserts"
0.997005,"HF_in_Deserts"
0.997005,"HF_in_Deserts"
0.997005,"HF_in_Deserts"
0.997005,"HF_in_Deserts"
0.997005,"HF_in_Deserts"
0.996805,"HF_in_Deserts"
0.997005,"HF_in_Deserts"
0.997005,"HF_in_Deserts"
0.997005,"HF_in_Deserts"
0.997005,"HF_in_Deserts"
0.998203,"HF_in_Deserts"
0.998203,"HF_in_Deserts"
0.9998,"HF_in_Deserts"
0.9998,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.9998,"HF_in_Deserts"
0.9998,"HF_in_Deserts"
1,"HF_in_Deserts"
0.999401,"HF_in_Deserts"
0.9998,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.9998,"HF_in_Deserts"
0.9998,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.9998,"HF_in_Deserts"
0.9998,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.993011,"HF_in_Deserts"
0.992013,"HF_in_Deserts"
1,"HF_in_Deserts"
0.965655,"HF_in_Deserts"
0.965655,"HF_in_Deserts"
0.965655,"HF_in_Deserts"
0.965655,"HF_in_Deserts"
0.965056,"HF_in_Deserts"
0.965056,"HF_in_Deserts"
0.977236,"HF_in_Deserts"
0.969249,"HF_in_Deserts"
0.967851,"HF_in_Deserts"
0.977037,"HF_in_Deserts"
0.977037,"HF_in_Deserts"
0.977037,"HF_in_Deserts"
0.977037,"HF_in_Deserts"
0.977236,"HF_in_Deserts"
0.983626,"HF_in_Deserts"
1,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.999002,"HF_in_Deserts"
0.964257,"HF_in_Deserts"
0.989816,"HF_in_Deserts"
0.973842,"HF_in_Deserts"
0.973842,"HF_in_Deserts"
0.973842,"HF_in_Deserts"
0.973842,"HF_in_Deserts"
0.973842,"HF_in_Deserts"
0.973842,"HF_in_Deserts"
0.973842,"HF_in_Deserts"
0.973842,"HF_in_Deserts"
0.973842,"HF_in_Deserts"
0.973842,"HF_in_Deserts"
0.973842,"HF_in_Deserts"
0.973842,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995208,"HF_in_Deserts"
0.969449,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.988618,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.995208,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.996006,"HF_in_Deserts"
0.996006,"HF_in_Deserts"
0.996006,"HF_in_Deserts"
0.996006,"HF_in_Deserts"
0.990216,"HF_in_Deserts"
0.996006,"HF_in_Deserts"
0.996006,"HF_in_Deserts"
0.996006,"HF_in_Deserts"
0.990216,"HF_in_Deserts"
0.988818,"HF_in_Deserts"
0.991813,"HF_in_Deserts"
0.991813,"HF_in_Deserts"
0.991813,"HF_in_Deserts"
0.991813,"HF_in_Deserts"
0.991813,"HF_in_Deserts"
0.991813,"HF_in_Deserts"
0.991813,"HF_in_Deserts"
0.991613,"HF_in_Deserts"
0.991813,"HF_in_Deserts"
0.991813,"HF_in_Deserts"
0.991813,"HF_in_Deserts"
1,"HF_in_Deserts"
0.996406,"HF_in_Deserts"
0.996406,"HF_in_Deserts"
0.979233,"HF_in_Deserts"
1,"HF_in_Deserts"
0.979633,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.979633,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.979433,"HF_in_Deserts"
0.979433,"HF_in_Deserts"
0.979433,"HF_in_Deserts"
0.979433,"HF_in_Deserts"
0.979034,"HF_in_Deserts"
0.979433,"HF_in_Deserts"
0.980631,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.979034,"HF_in_Deserts"
0.979034,"HF_in_Deserts"
1,"HF_in_Deserts"
0.979034,"HF_in_Deserts"
0.979034,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.97484,"HF_in_Deserts"
0.974641,"HF_in_Deserts"
0.974641,"HF_in_Deserts"
0.974641,"HF_in_Deserts"
0.975839,"HF_in_Deserts"
0.975639,"HF_in_Deserts"
0.954273,"HF_in_Deserts"
0.959465,"HF_in_Deserts"
0.959465,"HF_in_Deserts"
0.956669,"HF_in_Deserts"
0.95647,"HF_in_Deserts"
0.95647,"HF_in_Deserts"
0.959465,"HF_in_Deserts"
1,"HF_in_Deserts"
0.995407,"HF_in_Deserts"
0.999201,"HF_in_Deserts"
0.998003,"HF_in_Deserts"
0.99361,"HF_in_Deserts"
0.99381,"HF_in_Deserts"
0.993211,"HF_in_Deserts"
0.983826,"HF_in_Deserts"
0.997204,"HF_in_Deserts"
0.976637,"HF_in_Deserts"
0.907547,"HF_in_Deserts"
0.983227,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.977236,"HF_in_Deserts"
0.977835,"HF_in_Deserts"
1,"HF_in_Deserts"
0.985823,"HF_in_Deserts"
0.976837,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.998802,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.995008,"HF_in_Deserts"
0.995008,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
0.975839,"HF_in_Deserts"
0.933706,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
1,"HF_in_Deserts"
